#{"t_start": 1763782442.9357922, "env_id": "None"}
r,l,t
-92.1,1000,2.624088
-93.2,1000,3.599744
-90.3,1000,4.551209
-92.1,1000,5.563447
-90.0,1000,6.53627
-91.8,1000,7.473872
-93.5,1000,8.43625
-93.7,1000,9.405961
-90.6,1000,10.358362
-94.9,1000,11.350661
-90.3,1000,12.296333
-93.1,1000,13.260171
-90.9,1000,14.295363
-94.1,1000,15.297024
-93.1,1000,16.282972
-94.8,1000,17.309291
-93.6,1000,18.287103
-93.8,1000,19.301141
-93.0,1000,20.275293
-94.5,1000,21.266465
-87.6,1000,35.712027
-12.9,1000,49.946621
-11.9,1000,64.870018
-12.5,1000,79.950798
-14.0,1000,94.806214
-14.3,1000,109.452749
-12.4,1000,123.865622
-13.4,1000,138.581089
-14.8,1000,152.738068
-17.2,1000,166.836819
-16.9,1000,180.89675
-15.5,1000,194.825086
-13.1,1000,208.847432
-12.2,1000,223.558588
-12.7,1000,237.797033
-13.1,1000,252.02818
-15.6,1000,266.326393
-12.1,1000,280.458427
-12.6,1000,294.775139
-15.0,1000,309.008337
-13.7,1000,323.719297
-13.7,1000,338.181589
-13.8,1000,352.670617
-10.8,1000,366.879956
-12.8,1000,381.252674
-10.6,1000,396.22892
-11.0,1000,410.668492
-13.0,1000,425.644488
-12.1,1000,440.193569
-12.6,1000,455.06656
-11.6,1000,469.616493
-12.9,1000,483.962032
-11.4,1000,498.222419
-11.7,1000,512.405609
-14.6,1000,526.883048
-13.0,1000,541.311599
-12.3,1000,555.733825
-12.9,1000,570.038226
-12.7,1000,584.588299
-13.2,1000,599.063032
-13.4,1000,613.354939
-14.8,1000,628.008458
-14.2,1000,642.645852
-11.8,1000,657.466927
-13.3,1000,671.983827
-12.2,1000,686.472596
-12.9,1000,701.193837
-13.4,1000,714.852462
-13.8,1000,728.724257
-12.7,1000,742.809414
-14.2,1000,756.904078
-13.0,1000,770.69067
-12.5,1000,784.724152
-12.1,1000,798.858257
-13.3,1000,813.436157
-12.8,1000,828.179291
-13.1,1000,842.917651
-11.5,1000,857.245086
-1.32,962,871.241849
-13.7,1000,885.707347
-11.5,1000,900.010963
-11.33,473,906.851558
-12.5,1000,921.455948
-13.2,1000,936.050776
-13.2,1000,950.639097
-12.0,1000,965.457062
-13.1,1000,980.200106
-13.4,1000,994.845773
-11.4,1000,1009.388019
-11.0,1000,1023.617489
-12.3,1000,1037.539407
-13.0,1000,1052.004151
-12.2,1000,1066.549269
-11.7,1000,1080.869422
-16.76,846,1093.180962
-11.3,1000,1107.609363
-12.1,1000,1121.680989
-11.6,1000,1135.972796
-12.3,1000,1150.507142
-12.3,1000,1164.819511
-11.2,1000,1179.096999
-13.9,1000,1193.362996
-12.9,1000,1207.871193
-11.7,1000,1222.346081
-12.7,1000,1236.511115
-12.9,1000,1250.732141
-11.9,1000,1265.231671
-12.8,1000,1279.735806
-11.8,1000,1294.028469
-11.7,1000,1308.320661
-11.9,1000,1322.429146
-11.6,1000,1336.231997
-11.9,1000,1350.723481
-11.5,1000,1365.200446
-11.1,1000,1379.752446
-11.4,1000,1394.351245
-11.0,1000,1409.070445
-11.9,1000,1423.676915
-10.9,1000,1438.193854
-12.7,1000,1452.412688
-11.0,1000,1466.734184
-11.2,1000,1481.281107
-12.5,1000,1494.981695
-12.3,1000,1509.083156
-12.0,1000,1523.280459
-13.0,1000,1537.57127
-11.4,1000,1551.925133
-11.8,1000,1566.27995
-14.2,1000,1580.573869
-12.3,1000,1594.457136
-11.9,1000,1608.647445
-11.1,1000,1622.883004
-11.7,1000,1636.954719
-11.9,1000,1651.015322
-11.8,1000,1665.663028
